💝AKTV,#genre#
抚顺交通广播,https://lhttp-hw.qtfm.cn/live/1094/64k.mp3
抚顺综合广播,https://lhttp-hw.qtfm.cn/live/20158/64k.mp3
海城综合广播,https://lhttp-hw.qtfm.cn/live/15318107/64k.mp3
辽阳交通文艺广播,https://lhttp-hw.qtfm.cn/live/5022030/64k.mp3
辽阳综合广播,https://lhttp-hw.qtfm.cn/live/5022447/64k.mp3
沈阳FM105.6,https://lhttp-hw.qtfm.cn/live/5022520/64k.mp3
沈阳交通广播FM98.6,https://lhttp-hw.qtfm.cn/live/1101/64k.mp3
沈阳生活广播,https://lhttp-hw.qtfm.cn/live/1102/64k.mp3
沈阳之声,https://lhttp-hw.qtfm.cn/live/20024/64k.mp3
瓦房店广播电视台新闻综合广播,https://lhttp-hw.qtfm.cn/live/20500094/64k.mp3
庄河广播FM97.0,https://lhttp-hw.qtfm.cn/live/5022473/64k.mp3
石嘴山综合广播,https://lhttp-hw.qtfm.cn/live/5022563/64k.mp3
西宁交通文艺广播,https://lhttp-hw.qtfm.cn/live/5022283/64k.mp3
西宁新闻综合广播,https://lhttp-hw.qtfm.cn/live/5022282/64k.mp3
滨州交通音乐广播,https://lhttp-hw.qtfm.cn/live/20519/64k.mp3
滨州文艺音乐广播,https://lhttp-hw.qtfm.cn/live/21341/64k.mp3
滨州综合广播,https://lhttp-hw.qtfm.cn/live/5021395/64k.mp3
东营交通音乐广播FM98.4,https://lhttp-hw.qtfm.cn/live/20142/64k.mp3
东营生活广播,https://lhttp-hw.qtfm.cn/live/20211580/64k.mp3
东营综合广播,https://lhttp-hw.qtfm.cn/live/20144/64k.mp3
高密955,https://lhttp-hw.qtfm.cn/live/20212417/64k.mp3
菏泽交通广播,https://lhttp-hw.qtfm.cn/live/20212294/64k.mp3
菏泽汽车广播,https://lhttp-hw.qtfm.cn/live/15318316/64k.mp3
菏泽音乐广播,https://lhttp-hw.qtfm.cn/live/21175/64k.mp3
即墨融媒综合广播,https://lhttp-hw.qtfm.cn/live/20807/64k.mp3
济南都市广播,https://lhttp-hw.qtfm.cn/live/5022333/64k.mp3
济南故事广播,https://lhttp-hw.qtfm.cn/live/1672/64k.mp3
济南交通广播,https://lhttp-hw.qtfm.cn/live/1669/64k.mp3
济南经济广播,https://lhttp-hw.qtfm.cn/live/1668/64k.mp3
济南生活广播,https://lhttp-hw.qtfm.cn/live/20500122/64k.mp3
济南新闻广播,https://lhttp-hw.qtfm.cn/live/1667/64k.mp3
济南音乐广播FM88.7,https://lhttp-hw.qtfm.cn/live/1671/64k.mp3
济宁交通广播,https://lhttp-hw.qtfm.cn/live/20087/64k.mp3
济宁生活广播,https://lhttp-hw.qtfm.cn/live/4008/64k.mp3
济宁综合广播,https://lhttp-hw.qtfm.cn/live/4901/64k.mp3
胶州875,https://lhttp-hw.qtfm.cn/live/20211644/64k.mp3
聊城交通广播,https://lhttp-hw.qtfm.cn/live/5022263/64k.mp3
聊城经济广播,https://lhttp-hw.qtfm.cn/live/5022262/64k.mp3
聊城新闻广播,https://lhttp-hw.qtfm.cn/live/5022264/64k.mp3
临沂都市101经济广播,https://lhttp-hw.qtfm.cn/live/3995/64k.mp3
临沂交通旅游广播,https://lhttp-hw.qtfm.cn/live/3993/64k.mp3
临沂私家车广播,https://lhttp-hw.qtfm.cn/live/3994/64k.mp3
临沂音乐广播,https://lhttp-hw.qtfm.cn/live/4017/64k.mp3
临沂综合广播,https://lhttp-hw.qtfm.cn/live/3992/64k.mp3
蓬莱仙境之声,https://lhttp-hw.qtfm.cn/live/20500112/64k.mp3
青岛故事广播,https://lhttp-hw.qtfm.cn/live/4956/64k.mp3
青岛广播爱车940,https://lhttp-hw.qtfm.cn/live/5022537/64k.mp3
青岛交通广播,https://lhttp-hw.qtfm.cn/live/1676/64k.mp3
青岛经济广播,https://lhttp-hw.qtfm.cn/live/1674/64k.mp3
青岛文艺广播,https://lhttp-hw.qtfm.cn/live/1675/64k.mp3
青岛新闻广播,https://lhttp-hw.qtfm.cn/live/1673/64k.mp3
青岛音乐体育广播,https://lhttp-hw.qtfm.cn/live/1677/64k.mp3
青岛综合广播,https://lhttp-hw.qtfm.cn/live/20176/64k.mp3
寿光市融媒体中心综合广播,https://lhttp-hw.qtfm.cn/live/20500211/64k.mp3
泰安交通广播,https://lhttp-hw.qtfm.cn/live/20500142/64k.mp3
滕州广播电视台FM99.8,https://lhttp-hw.qtfm.cn/live/5022611/64k.mp3
威海交通广播,https://lhttp-hw.qtfm.cn/live/20671/64k.mp3
威海新闻电台,https://lhttp-hw.qtfm.cn/live/20669/64k.mp3
威海音乐广播,https://lhttp-hw.qtfm.cn/live/15318612/64k.mp3
潍坊1008城市之声,https://lhttp-hw.qtfm.cn/live/20211696/64k.mp3
潍坊933经济广播,https://lhttp-hw.qtfm.cn/live/20839/64k.mp3
潍坊982广播电台,https://lhttp-hw.qtfm.cn/live/4865/64k.mp3
潍坊交通广播,https://lhttp-hw.qtfm.cn/live/4014/64k.mp3
潍坊新闻广播,https://lhttp-hw.qtfm.cn/live/20320/64k.mp3
潍坊音乐广播,https://lhttp-hw.qtfm.cn/live/15318631/64k.mp3
烟台故事广播,https://lhttp-hw.qtfm.cn/live/20500098/64k.mp3
烟台交通广播FM103,https://lhttp-hw.qtfm.cn/live/1684/64k.mp3
烟台音乐广播FM105.9,https://lhttp-hw.qtfm.cn/live/1683/64k.mp3
烟台综合广播FM101,https://lhttp-hw.qtfm.cn/live/1682/64k.mp3
枣庄动感955,https://lhttp-hw.qtfm.cn/live/1689/64k.mp3
枣庄交通文艺广播,https://lhttp-hw.qtfm.cn/live/1688/64k.mp3
枣庄经济生活广播,https://lhttp-hw.qtfm.cn/live/1687/64k.mp3
枣庄声动970,https://lhttp-hw.qtfm.cn/live/20500047/64k.mp3
枣庄新闻广播93.4,https://lhttp-hw.qtfm.cn/live/20500134/64k.mp3
枣庄综合广播,https://lhttp-hw.qtfm.cn/live/1686/64k.mp3
章丘之声,https://lhttp-hw.qtfm.cn/live/20212207/64k.mp3
淄博交通音乐广播,https://lhttp-hw.qtfm.cn/live/1680/64k.mp3
淄博私家车广播 FM106.7,https://lhttp-hw.qtfm.cn/live/1679/64k.mp3
淄博综合广播,https://lhttp-hw.qtfm.cn/live/1678/64k.mp3
邹城之声,https://lhttp-hw.qtfm.cn/live/20207732/64k.mp3
大同交通广播,https://lhttp-hw.qtfm.cn/live/5022396/64k.mp3
大同经济文艺广播,https://lhttp-hw.qtfm.cn/live/20211689/64k.mp3
大同新闻综合广播,https://lhttp-hw.qtfm.cn/live/20211690/64k.mp3
晋城交通广播,https://lhttp-hw.qtfm.cn/live/1189/64k.mp3
晋城新闻综合广播FM1072,https://lhttp-hw.qtfm.cn/live/1188/64k.mp3
晋城音乐广播魅力1021,https://lhttp-hw.qtfm.cn/live/5021761/64k.mp3
太原交通广播,https://lhttp-hw.qtfm.cn/live/4900/64k.mp3
太原经济广播,https://lhttp-hw.qtfm.cn/live/4018/64k.mp3
太原老年之声广播,https://lhttp-hw.qtfm.cn/live/20211701/64k.mp3
太原音乐广播,https://lhttp-hw.qtfm.cn/live/1185/64k.mp3
太原综合广播,https://lhttp-hw.qtfm.cn/live/20006/64k.mp3
阳泉交通广播,https://lhttp-hw.qtfm.cn/live/15318165/64k.mp3
阳泉综合广播,https://lhttp-hw.qtfm.cn/live/15318568/64k.mp3
阳泉最爱音乐台,https://lhttp-hw.qtfm.cn/live/20211652/64k.mp3
运城文艺广播,https://lhttp-hw.qtfm.cn/live/1191/64k.mp3
长治交通广播,https://lhttp-hw.qtfm.cn/live/5021851/64k.mp3
长治综合广播,https://lhttp-hw.qtfm.cn/live/5021874/64k.mp3
安康交通广播,https://lhttp-hw.qtfm.cn/live/5021862/64k.mp3
安康综合广播,https://lhttp-hw.qtfm.cn/live/5021861/64k.mp3
宝鸡交通旅游,https://lhttp-hw.qtfm.cn/live/15318128/64k.mp3
宝鸡经济广播,https://lhttp-hw.qtfm.cn/live/15318126/64k.mp3
宝鸡新闻广播,https://lhttp-hw.qtfm.cn/live/15318125/64k.mp3
宝鸡音乐广播,https://lhttp-hw.qtfm.cn/live/15318127/64k.mp3
韩城交通音乐广播,https://lhttp-hw.qtfm.cn/live/15318413/64k.mp3
渭南广播FM102.6,https://lhttp-hw.qtfm.cn/live/5022388/64k.mp3
渭南广播FM90.9,https://lhttp-hw.qtfm.cn/live/5022389/64k.mp3
西安交通广播,https://lhttp-hw.qtfm.cn/live/1611/64k.mp3
西安新闻广播,https://lhttp-hw.qtfm.cn/live/1610/64k.mp3
西安音乐广播,https://lhttp-hw.qtfm.cn/live/1612/64k.mp3
西安资讯广播·快乐1061,https://lhttp-hw.qtfm.cn/live/1613/64k.mp3
金山区广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/4022/64k.mp3
巴中交通旅游广播,https://lhttp-hw.qtfm.cn/live/20209340/64k.mp3
巴中新闻综合广播,https://lhttp-hw.qtfm.cn/live/20210239/64k.mp3
成都年代音乐怀旧好声音,https://lhttp-hw.qtfm.cn/live/20211686/64k.mp3
成都新闻广播,https://lhttp-hw.qtfm.cn/live/4897/64k.mp3
达州交通音乐广播,https://lhttp-hw.qtfm.cn/live/5022395/64k.mp3
达州综合广播,https://lhttp-hw.qtfm.cn/live/5022394/64k.mp3
德阳经济生活广播,https://lhttp-hw.qtfm.cn/live/5022110/64k.mp3
德阳旌阳电台,https://lhttp-hw.qtfm.cn/live/5021933/64k.mp3
德阳综合广播,https://lhttp-hw.qtfm.cn/live/4987/64k.mp3
都江堰935爱旅游,https://lhttp-hw.qtfm.cn/live/20207773/64k.mp3
广安交通旅游广播,https://lhttp-hw.qtfm.cn/live/21309/64k.mp3
广汉市广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/20212405/64k.mp3
广元交通旅游广播,https://lhttp-hw.qtfm.cn/live/5022581/64k.mp3
广元综合广播,https://lhttp-hw.qtfm.cn/live/5022580/64k.mp3
乐山音乐交通广播FM100.5,https://lhttp-hw.qtfm.cn/live/4864/64k.mp3
乐山综合广播FM102.8,https://lhttp-hw.qtfm.cn/live/1122/64k.mp3
泸州交通广播,https://lhttp-hw.qtfm.cn/live/5021559/64k.mp3
泸州新闻广播,https://lhttp-hw.qtfm.cn/live/5021557/64k.mp3
泸州音乐广播,https://lhttp-hw.qtfm.cn/live/5021565/64k.mp3
眉山交通音乐广播,https://lhttp-hw.qtfm.cn/live/20207781/64k.mp3
眉山综合广播,https://lhttp-hw.qtfm.cn/live/4027/64k.mp3
绵阳交通广播,https://lhttp-hw.qtfm.cn/live/4026/64k.mp3
绵阳新闻广播,https://lhttp-hw.qtfm.cn/live/4024/64k.mp3
绵阳音乐广播,https://lhttp-hw.qtfm.cn/live/4025/64k.mp3
南充综合广播FM100.4,https://lhttp-hw.qtfm.cn/live/21357/64k.mp3
内江交通广播,https://lhttp-hw.qtfm.cn/live/5021907/64k.mp3
攀枝花交通音乐广播,https://lhttp-hw.qtfm.cn/live/4905/64k.mp3
攀枝花综合广播,https://lhttp-hw.qtfm.cn/live/4904/64k.mp3
遂宁交通旅游台,https://lhttp-hw.qtfm.cn/live/20180/64k.mp3
遂宁新闻综合台,https://lhttp-hw.qtfm.cn/live/20182/64k.mp3
亚洲音乐成都FM96.5,https://lhttp-hw.qtfm.cn/live/4581/64k.mp3
宜宾汽车音乐广播FM942,https://lhttp-hw.qtfm.cn/live/20500137/64k.mp3
自贡文化旅游广播,https://lhttp-hw.qtfm.cn/live/20529/64k.mp3
自贡综合广播,https://lhttp-hw.qtfm.cn/live/20207784/64k.mp3
新疆昌吉 FM103.3综合广播,https://lhttp-hw.qtfm.cn/live/20440/64k.mp3
阿克苏汉语综合广播FM94,https://lhttp-hw.qtfm.cn/live/15318550/64k.mp3
阿克苏市1029,https://lhttp-hw.qtfm.cn/live/20500041/64k.mp3
阿克苏维语综合广播FM101.6,https://lhttp-hw.qtfm.cn/live/15318551/64k.mp3
库尔勒1053梨城之声,https://lhttp-hw.qtfm.cn/live/20212425/64k.mp3
奎屯市融媒体中心综合广播,https://lhttp-hw.qtfm.cn/live/20500121/64k.mp3
石河子广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/20500118/64k.mp3
塔城市广播电视台FM104.2,https://lhttp-hw.qtfm.cn/live/20500145/64k.mp3
乌鲁木齐974交通广播,https://lhttp-hw.qtfm.cn/live/1919/64k.mp3
乌鲁木齐旅游音乐,https://lhttp-hw.qtfm.cn/live/1920/64k.mp3
乌鲁木齐维吾尔语广播,https://lhttp-hw.qtfm.cn/live/1923/64k.mp3
乌鲁木齐新闻广播,https://lhttp-hw.qtfm.cn/live/1918/64k.mp3
保山广播电视台FM98.7综合广播,https://lhttp-hw.qtfm.cn/live/5022446/64k.mp3
楚雄音乐广播,https://lhttp-hw.qtfm.cn/live/4035/64k.mp3
楚雄综合广播,https://lhttp-hw.qtfm.cn/live/4030/64k.mp3
大理电台苍洱调频,https://lhttp-hw.qtfm.cn/live/1940/64k.mp3
大理旅游文化广播,https://lhttp-hw.qtfm.cn/live/20207748/64k.mp3
大理综合广播,https://lhttp-hw.qtfm.cn/live/20207747/64k.mp3
德宏广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/5021849/64k.mp3
德宏交通旅游广播,https://lhttp-hw.qtfm.cn/live/5022548/64k.mp3
德宏民语综合广播,https://lhttp-hw.qtfm.cn/live/5021850/64k.mp3
红河交通广播 ,https://lhttp-hw.qtfm.cn/live/4994/64k.mp3
红河综合广播,https://lhttp-hw.qtfm.cn/live/4033/64k.mp3
开远广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/5022383/64k.mp3
昆明NEW FM102.8,https://lhttp-hw.qtfm.cn/live/1935/64k.mp3
蒙自广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/5021599/64k.mp3
弥勒广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/5022531/64k.mp3
怒江广播电视台广播综合频率,https://lhttp-hw.qtfm.cn/live/15318176/64k.mp3
普洱市广播电视台综合广播,https://lhttp-hw.qtfm.cn/live/1938/64k.mp3
曲靖综合广播,https://lhttp-hw.qtfm.cn/live/5022189/64k.mp3
文山城市广播,https://lhttp-hw.qtfm.cn/live/20500217/64k.mp3
文山交通广播,https://lhttp-hw.qtfm.cn/live/5021637/64k.mp3
西双版纳民族语广播FM90.6,https://lhttp-hw.qtfm.cn/live/4036/64k.mp3
西双版纳综合广播FM101.4,https://lhttp-hw.qtfm.cn/live/5021709/64k.mp3
玉溪交通旅游广播FM87.7,https://lhttp-hw.qtfm.cn/live/20211563/64k.mp3
玉溪新闻综合广播FM102.4,https://lhttp-hw.qtfm.cn/live/5022031/64k.mp3
昭通交通旅游广播,https://lhttp-hw.qtfm.cn/live/21247/64k.mp3
昭通新闻综合广播,https://lhttp-hw.qtfm.cn/live/21249/64k.mp3
慈溪经典车电台,https://lhttp-hw.qtfm.cn/live/5021401/64k.mp3
德清之声,https://lhttp-hw.qtfm.cn/live/5022033/64k.mp3
海宁大潮之声,https://lhttp-hw.qtfm.cn/live/5022556/64k.mp3
杭州潮流音乐电台,https://lhttp-hw.qtfm.cn/live/15318146/64k.mp3
杭州旅游之声,https://lhttp-hw.qtfm.cn/live/4524/64k.mp3
湖州交通文艺广播,https://lhttp-hw.qtfm.cn/live/2811/64k.mp3
湖州经济广播,https://lhttp-hw.qtfm.cn/live/2812/64k.mp3
湖州之声,https://lhttp-hw.qtfm.cn/live/2810/64k.mp3
嘉兴交通广播,https://lhttp-hw.qtfm.cn/live/1135/64k.mp3
嘉兴音乐广播,https://lhttp-hw.qtfm.cn/live/1136/64k.mp3
嘉兴综合广播,https://lhttp-hw.qtfm.cn/live/1154/64k.mp3
宁波交通广播,https://lhttp-hw.qtfm.cn/live/1140/64k.mp3
宁波经济广播,https://lhttp-hw.qtfm.cn/live/1152/64k.mp3
宁波可乐台,https://lhttp-hw.qtfm.cn/live/1153/64k.mp3
宁波新闻综合广播,https://lhttp-hw.qtfm.cn/live/1138/64k.mp3
宁波音乐广播私家车986,https://lhttp-hw.qtfm.cn/live/1142/64k.mp3
衢州交通音乐广播,https://lhttp-hw.qtfm.cn/live/20442/64k.mp3
衢州新闻综合广播,https://lhttp-hw.qtfm.cn/live/20444/64k.mp3
绍兴交通广播,https://lhttp-hw.qtfm.cn/live/5053/64k.mp3
绍兴综合广播,https://lhttp-hw.qtfm.cn/live/5052/64k.mp3
台州交通广播,https://lhttp-hw.qtfm.cn/live/1146/64k.mp3
台州新闻综合 ,https://lhttp-hw.qtfm.cn/live/1145/64k.mp3
台州音乐广播,https://lhttp-hw.qtfm.cn/live/1144/64k.mp3
桐乡之声,https://lhttp-hw.qtfm.cn/live/5021791/64k.mp3
温岭1036电台,https://lhttp-hw.qtfm.cn/live/4567/64k.mp3
温州交通广播,https://lhttp-hw.qtfm.cn/live/1156/64k.mp3
温州经济广播,https://lhttp-hw.qtfm.cn/live/1157/64k.mp3
温州新农村广播FM93.8,https://lhttp-hw.qtfm.cn/live/1158/64k.mp3
温州新闻广播,https://lhttp-hw.qtfm.cn/live/1155/64k.mp3
温州音乐之声,https://lhttp-hw.qtfm.cn/live/1149/64k.mp3
玉环广播电台,https://lhttp-hw.qtfm.cn/live/20212390/64k.mp3
舟山交通音乐广播,https://lhttp-hw.qtfm.cn/live/1161/64k.mp3
舟山新闻综合广播,https://lhttp-hw.qtfm.cn/live/1160/64k.mp3

923魅力亞太 Asia FM 亞太電台,https://n04a-eu.rcs.revma.com/kydend74hv8uv?rj-ttl=5&rj-tok=AAABk3-PFmIANQOl8U4dGJCCgQ
927魅力亞洲 Asia FM 亞洲電台,https://n02a-eu.rcs.revma.com/xpgtqc74hv8uv?rj-ttl=5&rj-tok=AAABk3-DGv0AIdOP5OI3uapVnA
AI 台粵廣播電台,https://n27a-eu.rcs.revma.com/h4ta80hbqwuvv?rj-ttl=5&rj-tok=AAABk3-xktMA5rXeWEpOIWNGvQ
Bao Dao Radio 寶島新聲 FM98.5,http://125.227.87.206:8000/FM98.5
Bao Dao Radio 大千電台 FM99.1,http://125.227.87.206:8000/FM99.1
Beam FM - Adult Hits Taiwan,https://ice1.streeemer.com:8020/radio.aac
Beam FM - Taiwan,https://ice1.streeemer.com:8030/radio.aac
Big Big MIX（TW）,https://play.gojoy.org/audio/stream
FM 94.3 音樂伸展台,https://n21a-eu.rcs.revma.com/pet2dvug1bkvv/33_c0sv6gbkebrj02/playlist.m3u8?rj-ttl=5&rj-tok=AAABk3-WWG8A-pyunz3vCe6Uzg
iCRT,https://n10a-eu.rcs.revma.com/nkdfurztxp3vv?rj-tok=AAABk39_mbEALVg2VBtyNfsMOw&rj-ttl=5
IC之音竹科廣播 FM97.5,https://n40a-eu.rcs.revma.com/7mnq8rt7k5zuv?rj-ttl=5&rj-tok=AAABk3-Ld6AAjJ_Jh9QKGd5JOw
Jazz Radio 當代爵士音樂,https://ec3.yesstreaming.net:3455/stream
Raggakings 雷鬼音樂網路電台,https://raggakings.radio:8443/stream.ogg
RFI Tradicional Chinese 華語,https://rfienchinois64k.ice.infomaniak.ch/rfienchinois-64.mp3
Taiwan Lounge Radio,https://azuracast.conceptradio.fr/radio/8030/stream.mp3
WQXR-FM 紐約愛樂電台,https://stream.wqxr.org/wqxr
北台灣之聲廣播電台 FM 107.1,http://211.72.65.62:8080/
城市廣播網 FM 92.9 城市廣播,http://fm929.cityfm.tw:8080/929.mp3
城市廣播網 城市廣播 90.1 FM,http://fm901.cityfm.tw:8080/901.mp3
城市廣播網 台南知音 97.1 FM,http://fm971.cityfm.tw:8080/971.mp3
大樹下廣播電台,http://60.250.148.112:8000/live
都會聲音廣播電台FM99.7,http://118.163.195.112:8000/FM99.7
飛碟電台 FM92.1,https://n07a-eu.rcs.revma.com/em90w4aeewzuv?rj-tok=AAABk3-AGDYATFKkYVFORqXZxA&rj-ttl=5
飛揚調頻 FM 89.5,https://n15a-eu.rcs.revma.com/e0tdah74hv8uv?rj-ttl=5&rj-tok=AAABk39-8RoAvTiZv-wT9GoQjw
噶瑪蘭廣播電台 97.9 FM,http://61.220.209.152:8081/
鋼琴獨奏網路音樂電台,http://pianosolo.streamguys.net/live
古典音樂台 Classical FM 97.7,http://onair.family977.com.tw:8000/live.mp3
國立教育廣播電臺 高雄分臺,https://cast.ner.gov.tw/5
國立教育廣播電臺 臺北總臺AM臺,https://cast.ner.gov.tw/2
國立教育廣播電臺 臺東分臺FM-1,https://cast.ner.gov.tw/6
好事联播网最佳电台FM98.9,https://n25a-eu.rcs.revma.com/fkdywbc59duvv?rj-ttl=5&rj-tok=AAABk399dhMAtboFXdTYLFGnLA
好事聯播網 Best Radio FM90.3,https://n29a-eu.rcs.revma.com/zr7xzec59duvv?rj-ttl=5&rj-tok=AAABk3-CEtIA_qBECwgi2j2g5A
好事聯播網 港都983 Best Radio FM98.3,https://n25a-eu.rcs.revma.com/q2m07dc59duvv?rj-ttl=5&rj-tok=AAABk3-A_SkAMRcl-WUpm3S1eQ
花園廣播電台 FM88.7,http://43.254.16.40:8000/CH.FM88.7
歡喜之聲 105.5 FM,http://59.125.41.65:8081/
環球廣播電台 107.1 FM,http://60.248.53.115:8081/
佳音聖樂網CCM FM90.9,https://stream.ginnet.cloud/live0119lo-p4rb/_definst_/modern/playlist.m3u8
九八新聞台 News98 FM 98.1,https://n10a-eu.rcs.revma.com/pntx1639ntzuv.m4a?rj-ttl=5&1672237775=&rj-tok=AAABk39_Qs8ATL2nuw2mnNT8Gg
領袖電台 FM93.7,https://n18a-eu.rcs.revma.com/hpeqh9mkc6hvv?rj-ttl=5&rj-tok=AAABk3-GtuMA4OcT0R8qd7FGbQ
農鄉廣播電台FM106.3,http://taiwan-radio.tw:8000/YL.FM106.3
屏東之聲廣播電台 92.5,http://59.120.255.169:8081/
全國廣播 MRadio,http://n22a-eu.rcs.revma.com/044q61ha7a0uv?rj-ttl=5&rj-tok=AAABk3-Gc7sAw1tAzzhnf8RQ9Q
神農廣播股份有限公司,https://n37a-eu.rcs.revma.com/uyaghqmdm3hvv?rj-ttl=5&rj-tok=AAABk3-wupUAKO3pgbDtwOBeSA
世新廣播電台 SHRS 88.1 FM,https://stream.ginnet.cloud/live0115lo-89xv/_definst_/fm881/playlist.m3u8
世新廣播電台SHRS 729 AM,https://stream.ginnet.cloud/live0115lo-89xv/_definst_/am729/playlist.m3u8
臺北廣播電臺 FM93.1,https://stream.ginnet.cloud/live0130lo-yfyo/_definst_/fm/playlist.m3u8
臺北廣播電臺 Ho Hi Yan 原住民專屬頻道 AM1134,https://stream.ginnet.cloud/live0130lo-yfyo/_definst_/am/playlist.m3u8
下港之聲 FM 90.5,http://59.120.255.155:8081/
新竹之音廣播電台 FM 97.9 MHz,http://118.163.195.112:8000/FM97.9
漁業廣播電臺,https://n03a-eu.rcs.revma.com/mk0c5vq122hvv?rj-ttl=5&rj-tok=AAABk3-3AsEAzXxeBxqWmufDMg
正聲廣播台北調頻台 (CSBC FM Radio),https://flv.ccdntech.com/live/_definst_/mp4:vod117_Live/live1/chunklist_w1468129418.m3u8
正聲廣播網路綜合台 (CSBC Life),https://flv.ccdntech.com/live/_definst_/mp4:vod117_Live/live2/playlist.m3u8
中廣流行網 I like radio,https://n03a-eu.rcs.revma.com/aw9uqyxy2tzuv?rj-ttl=5&rj-tok=AAABk398s8YAWSyQ-7IwpQVfKA
中廣新聞網 BCC News Radio,https://n42a-eu.rcs.revma.com/78fm9wyy2tzuv?rj-ttl=5&rj-tok=AAABk3-AuHMABLufBFCkIDaQfQ
中廣音樂網 i Radio FM96.3 ,https://n16a-eu.rcs.revma.com/ndk05tyy2tzuv?rj-ttl=5&rj-tok=AAABk397v-kArQGUypuI8N7owA

电影台,#genre#
HBO家庭,http://50.7.234.10:8278/fyi_twn/playlist.m3u8?tid=MFCF7312728573127285&ct=18393&tsum=bc4d3db9ca83c3765cc75512a1bbbbe3
HBO强档钜献,http://50.7.234.10:8278/hbohead_twn/playlist.m3u8?tid=MCDC6663932966639329&ct=19193&tsum=6999a99699b097f3af2ef550e5c81f93
HBO原创巨献,http://50.7.234.10:8278/hbosignature_twn/playlist.m3u8?tid=MD6D5767423357674233&ct=18392&tsum=995709f1100cf1b07964790160bfb4ee
AMC电影,http://50.7.137.106:8080/AMC/index.m3u8?token=test
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
美亚电影,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739
湖南电影,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739
龙华电影,http://50.7.234.10:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2
美亚电影,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=mcfe3e109029013892155&ct=17874&tsum=164baeda6ab6c4160f2775128cfc6f4e
PopC,http://ali.hlspull.yximgs.com/live/7771ddsshabibscbmlAnimaxH264HKBGl00eqoklhdjhflhfsdfagksh-9999547666-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiilllll1llllllllllllllllllilldfsldhfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv




